"ARZone","Site","Year","Studytype","StudyCode","Sno","FarmerID","Vilage","Sub.village","Maize.variety","Treat","Fertilizer.type","MaizeYld","MzYld_RatioMax","MzYld_Ratio5.","PlantDEnsity","ISFM_Comps","ISFM_comment","Fertilizer","ImprVar","Intercrop","SWC","Man_Appl","FreqMan","DistHome","LandscapePosition","M_Gender","Lat","Long","GrossMargins","Grain.N...","Grain.P...","DataOwner","ISFM_i"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Victoria Barhe","MANDI",NA,NA,"IP","DAP/Minjingu",1.74363636363636,0.191608391608392,0.230335054641528,28888.8888888889,3,NA,1,1,1,NA,0,0,2,"Gentle",NA,-4.34109210968018,35.4194679260254,173.009090909091,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Violet Mmari","Sangara",NA,NA,"IP","DAP/Minjingu",NA,NA,NA,40000,4,NA,1,1,1,NA,1,3,1,"Very gentle",NA,-4.29836893081665,35.6430244445801,NA,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Wilson Dighay Sunu","AYAMANGO",NA,NA,"IP","DAP/Minjingu",3.1074025974026,0.341472812901384,0.410489114584227,45555.5555555556,4,NA,1,1,1,NA,1,0,1,"Gentle",NA,-4.24320554733276,35.8896102905273,449.950649350649,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Yasini Salimu Fuchu","DURU",NA,NA,"IP","DAP/Minjingu",5.50591919191919,0.605046065046065,0.727334107254847,47777.7777777778,4,NA,1,1,1,NA,1,3,1.5,"Gentle",NA,-4.31162977218628,35.589282989502,1049.5797979798,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Yohana Gewe","Endanachan",NA,NA,"IP","DAP/Minjingu",5.30147058823529,0.582579185520362,0.700326365684979,40555.5555555556,4,NA,1,1,1,NA,1,0,0.5,"Gentle",NA,-4.35352277755737,35.7005996704102,998.467647058824,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Zainabu Juma Saidi","TSAMASI",NA,NA,"IP","DAP/Minjingu",NA,NA,NA,31111.1111111111,3,NA,1,1,1,NA,0,0,1,"Very gentle",NA,-4.29027366638184,35.8287048339844,NA,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Zainabu Sefu Hamisi","DURU",NA,NA,"IP","DAP/Minjingu",3.19363538295577,0.350948943181953,0.421880499729957,33333.3333333333,3,NA,1,1,1,NA,0,0,0.5,"Gentle",NA,-4.31828689575195,35.6003150939941,535.508845738943,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Zedekiah Bombo","SABILO",NA,NA,"IP","DAP/Minjingu",2.77206349206349,0.304622361765219,0.366190685873645,43888.8888888889,4,NA,1,1,1,NA,1,5,0.600000023841858,"Gentle",NA,-4.35204315185547,35.4872779846191,366.115873015873,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Zedekiah Israeli","SABILO",NA,NA,"IP","DAP/Minjingu",2.25980392156863,0.248330101271278,0.298520993602196,36666.6666666667,4,NA,1,1,1,NA,1,2,0.5,"Gentle",NA,-4.34202003479004,35.483268737793,238.050980392157,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Zena Mukusi Haima","DURU",NA,NA,"IP","DAP/Minjingu",2.21736882716049,0.243666904083571,0.292915300813804,47222.2222222222,4,NA,1,1,1,NA,1,1,0,"Gentle",NA,-4.37231349945068,35.5988388061523,227.442206790123,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Zubeda Musa Issa","DURU",NA,NA,"IP","DAP/Minjingu",3.99377593360996,0.438876476220875,0.527579383568026,49444.4444444444,4,NA,1,1,1,NA,1,1,0,"Moderate",NA,-4.3188738822937,35.6023445129395,671.54398340249,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2017,"baby trials","babytrials2017",NA,"Zuhura Iddi Kijuu","ORNGADIDA",NA,NA,"IP","DAP/Minjingu",3.21382905982906,0.353168028552644,0.424548092447696,40555.5555555556,3,NA,1,1,1,NA,0,0,3.5,"Very gentle",NA,-4.31773233413696,35.872314453125,540.557264957265,NA,NA,"Job Kihara","Fertilizer + ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Joseph Bura","Samatsi",NA,"Nodata","FP","Mostly None",1.2,0.125130344108446,0.158520475561427,NA,1,NA,0,1,0,NA,0,1,1,"Gentle",NA,-4.34074211120605,35.4206085205078,422.4,NA,NA,"Job Kihara","ImprVar"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Abdi Ally Labu","Orngadida",NA,"Nodata","FP","Mostly None",0.18,0.0187695516162669,0.023778071334214,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.306312084198,35.864559173584,71.5440001219511,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Zainabu Sefu Hamisi","Duru",NA,"Nodata","FP","Mostly None",0.96,0.100104275286757,0.126816380449141,NA,2,NA,0,1,1,NA,0,0,0.5,"Gentle",NA,-4.31828689575195,35.6003150939941,447.25824,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Hadija Tulway Ngaida","Orngadida",NA,"Nodata","FP","Mostly None",0.0240000003576279,0.00250260691946067,0.00317040955847132,NA,1,NA,0,1,0,NA,0,0,0,"Depression",NA,-4.30885457992554,35.8644638061523,8.44800012588501,NA,NA,"Job Kihara","ImprVar"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Maria Bai Tara","Orngadida",NA,"Nodata","FP","Mostly None",2.88,0.300312825860271,0.380449141347424,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.30694532394409,35.863353729248,1668.48,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Hitema Secondary School","Duru",NA,"Nodata","FP","Mostly None",2.64,0.275286757038582,0.348745046235139,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.31873798370361,35.5965461730957,1027.488,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Barie Shauri Sule","Seloto",NA,"Nodata","FP","Mostly None",3.12,0.32533889468196,0.412153236459709,NA,2,NA,0,1,1,NA,0,0,3,"Very gentle",NA,-4.25260591506958,35.5257225036621,1671.12,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Zuhura Iddi Kijuu","Orngadida",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,0,3.5,"Very gentle",NA,-4.31773233413696,35.872314453125,1990.56,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Kasiani Gurtu Samani","Seloto",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,2,2,"Very gentle",NA,-4.25489950180054,35.5269775390625,1100.19999696732,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Emanuel James Gwangway","Duru",NA,"Nodata","FP","Mostly None",2.88,0.300312825860271,0.380449141347424,NA,2,NA,0,1,1,NA,0,0,2,"Gentle",NA,-4.31017351150513,35.5963020324707,1341.12,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Gregory Sirili Sule","Duru",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,2,NA,0,1,1,NA,0,0,3,"Gentle",NA,-4.30982685089111,35.5964775085449,1985.28,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Hassani Abdi Hau","Samatsi",NA,"Nodata","FP","Mostly None",0.96,0.100104275286757,0.126816380449141,NA,2,NA,0,1,1,NA,0,0,1.5,"Strong",NA,-4.29428339004517,35.8136558532715,447.25824,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Fabiano Ama","Mandi",NA,"Nodata","FP","Mostly None",1.68,0.175182481751825,0.221928665785997,NA,1,NA,0,1,0,NA,0,0,2,"Very gentle",NA,-4.29702615737915,35.8645706176758,591.36,NA,NA,"Job Kihara","ImprVar"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Andrea Dodi","Endagwe",NA,"Nodata","FP","Mostly None",2.1,0.218978102189781,0.277410832232497,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.27835607528687,35.8904151916504,1148.4,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Emanuel Simon Ama","Endagwe",NA,"Nodata","FP","Mostly None",1.28,0.133472367049009,0.169088507265522,NA,2,NA,0,1,1,NA,0,0,0,"Moderate",NA,-4.35408639907837,35.6482620239258,668.8,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Leonce Sirili Sule","Duru",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,0,2,"Gentle",NA,-4.30977582931519,35.5961570739746,1826.88,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Zainabu Juma Saidi","Samatsi",NA,"Nodata","FP","Mostly None",0,0,0,NA,2,NA,0,1,1,NA,0,0,1,"Very gentle",NA,-4.29027366638184,35.8287048339844,NA,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Paulo Gelasi Polini","Endagwe",NA,"Nodata","FP","Mostly None",2.64,0.275286757038582,0.348745046235139,NA,2,NA,0,1,1,NA,0,2,0,"Gentle",NA,-4.35204648971558,35.6506881713867,1256.64,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Paskali Danieli Kalambai","Samatsi",NA,"Nodata","FP","Mostly None",4.8,0.500521376433785,0.634081902245707,NA,2,NA,0,1,1,NA,0,0,0,"Moderate",NA,-4.29165554046631,35.8141937255859,2016.96,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Abukakhari Saidi","Orngadida",NA,"Nodata","FP","Mostly None",0.32064,0.0334348279457768,0.0423566710700132,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.30453443527222,35.8663749694824,331.54176,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Petro Haima Qhwanga","Orngadida",NA,"Nodata","FP","Mostly None",3.36,0.35036496350365,0.443857331571995,NA,2,NA,0,1,1,NA,0,0,0.75,"Very gentle",NA,-4.37817001342773,35.6453590393066,1456.0656,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Nada Karani Jumbe","Endagwe",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,2,NA,0,1,1,NA,0,0,2,"Strong",NA,-4.34856986999512,35.6584777832031,894.51648,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Miki Daniel Qwaraida","Duru",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,2,NA,0,1,1,NA,0,0,3,"Gentle",NA,-4.31024122238159,35.5961303710938,1003.2,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Sinorina Paulo","Sabilo",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,0,2.5,"Gentle",NA,-4.34064817428589,35.4702453613281,1117.44,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Benadecta Ignas Hotti","Orngadida",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,0,0.300000011920929,"Very gentle",NA,-4.29698705673218,35.8492240905762,1499.52,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Lucia Doho Bombo","Ayamango",NA,"Nodata","FP","Mostly None",8.64,0.900938477580813,1.14134742404227,NA,2,NA,0,1,1,NA,0,0,0.300000011920929,"Very gentle",NA,-4.24453496932983,35.8919982910156,3478.63296,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Amsi Gurtu Akonaay","Seloto",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,2,NA,0,1,1,NA,0,0,2,"Very gentle",NA,-4.25718259811401,35.5251197814941,816.071904,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Fabiano Mpunzi Lambo","Endagwe",NA,"Nodata","FP","Mostly None",3.84,0.400417101147028,0.507265521796565,NA,1,NA,0,1,0,NA,0,1,0,"Gentle",NA,-4.35478115081787,35.6480903625488,1351.68,NA,NA,"Job Kihara","ImprVar"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Abdi Antony Silayo","Samatsi",NA,"Nodata","FP","Mostly None",0.16032,0.0167174139728884,0.0211783355350066,NA,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.29452753067017,35.8178100585938,220.11264,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Stephano Chapa Siasi","Endagwe",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,2,NA,0,1,1,NA,0,0,0,"Moderate",NA,-4.37982177734375,35.6471481323242,894.51648,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Teopista Cosmasi Temba","Endanoga",NA,"Nodata","FP","Mostly None",1.8,0.187695516162669,0.23778071334214,NA,2,NA,0,1,1,NA,0,1,3,"Very gentle",NA,-4.2758526802063,35.874324798584,1042.8,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Nicodemus Qambaro","Samatsi",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,0,0.5,"Gentle",NA,-4.27985763549805,35.6286811828613,1172.16,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Juma Iddi","Samatsi",NA,"Nodata","FP","Mostly None",0.96,0.100104275286757,0.126816380449141,NA,2,NA,0,1,1,NA,0,0,1,"Very gentle",NA,-4.28991413116455,35.8287925720215,501.6,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Felice Yogeni","Endagwe",NA,"Nodata","FP","Mostly None",2.88,0.300312825860271,0.380449141347424,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.34942722320557,35.6468925476074,1232.43648,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Peter John Lukas","Orngadida",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.28925466537476,35.8527641296387,2039.66403121948,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Victoria Barhe","Samatsi",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,1,NA,0,1,0,NA,0,0,2,"Gentle",NA,-4.34109210968018,35.4194679260254,675.84,NA,NA,"Job Kihara","ImprVar"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Melkiadi Alkadi Gwandu","Mandi",NA,"Nodata","FP","Mostly None",2.16,0.225234619395203,0.285336856010568,NA,2,NA,0,1,1,NA,0,0,2,"Gentle",NA,-4.33935213088989,35.4444313049316,1251.36,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Fadhili Khalili","Endagwe",NA,"Nodata","FP","Mostly None",1.44,0.150156412930136,0.190224570673712,NA,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.3565845489502,35.6477432250977,725.55648,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Bakari Juma Yusufu","Samatsi",NA,"Nodata","FP","Mostly None",0.36,0.0375391032325339,0.047556142668428,NA,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.28952836990356,35.8263893127441,140.38728,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Baraka Boay","Samatsi",NA,"Nodata","FP","Mostly None",1.2,0.125130344108446,0.158520475561427,NA,2,NA,0,1,1,NA,0,0,0,"Moderate",NA,-4.28050899505615,35.6277618408203,606.54,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Nasoro Ramadhani Abdala","Samatsi",NA,"Nodata","FP","Mostly None",0.56,0.0583941605839416,0.0739762219286658,NA,2,NA,0,1,1,NA,0,0,0,"Moderate",NA,-4.29444408416748,35.8157501220703,278.96,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Neemia Yona Mugusi","Endagwe",NA,"Nodata","FP","Mostly None",1.6,0.166840458811262,0.211360634081902,NA,2,NA,0,1,1,NA,0,5,0,"Moderate",NA,-4.35300731658936,35.6649360656738,836,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Bilasi John Homa","Seloto",NA,"Nodata","FP","Mostly None",1.44,0.150156412930136,0.190224570673712,NA,2,NA,0,1,1,NA,0,1,3,"Very gentle",NA,-4.26296329498291,35.5275077819824,716.33808,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Abas Mohamedi/Tahani Safari","Ayamango",NA,"Nodata","FP","Mostly None",0.176842105263158,0.0184402612370342,0.0233609121879997,NA,2,NA,0,1,1,NA,0,0,2,"Gentle",NA,-4.22203159332275,35.8814697265625,234.543157894737,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"John Bahi Tenga","Hallu",NA,"Nodata","FP","Mostly None",2.16,0.225234619395203,0.285336856010568,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.29144954681396,35.8910636901855,1087.68,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Paulo Manase Panga","Duru",NA,"Nodata","FP","Mostly None",3.6,0.375391032325339,0.47556142668428,NA,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.33861017227173,35.5979957580566,2085.6,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"John Gwandu Tsere","Hallu",NA,"Nodata","FP","Mostly None",1.8,0.187695516162669,0.23778071334214,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.26343536376953,35.8904800415039,1042.8,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Anna Nadee Qwendo","Seloto",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.25737524032593,35.5119972229004,779.54832,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Rajabu Omary Khinsa","Samatsi",NA,"Nodata","FP","Mostly None",0.48,0.0500521376433785,0.0634081902245707,NA,2,NA,0,1,1,NA,0,0,0,"Gentle",NA,-4.28768396377563,35.8328094482422,332.96736,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Humasay Doho Bombo","Ayamango",NA,"Nodata","FP","Mostly None",3.84,0.400417101147028,0.507265521796565,NA,2,NA,0,1,1,NA,0,1,0,"Strong",NA,-4.2388768196106,35.8876914978027,1788.16,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Israel Petro","Sabilo",NA,"Nodata","FP","Mostly None",1.2,0.125130344108446,0.158520475561427,NA,2,NA,0,1,1,NA,0,1,0,"Gentle",NA,-4.35141181945801,35.4655876159668,1158.48,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Martin Leonce","Seloto",NA,"Nodata","FP","Mostly None",1.68,0.175182481751825,0.221928665785997,NA,1,NA,0,1,0,NA,0,2,0.5,"Gentle",NA,-4.24376487731934,35.508430480957,686.76,NA,NA,"Job Kihara","ImprVar"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Dotha Gitiang Qwaru","Hallu",NA,"Nodata","FP","Mostly None",2.4,0.250260688216893,0.317040951122853,NA,2,NA,0,1,1,NA,0,0,0,"Very gentle",NA,-4.30463409423828,35.9098930358887,844.8,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Paulo Baraza","Samatsi",NA,"Nodata","FP","Mostly None",0.96,0.100104275286757,0.126816380449141,NA,1,NA,0,1,0,NA,0,0,2,"Moderate",NA,-4.3561315536499,35.4449729919434,337.92,NA,NA,"Job Kihara","ImprVar"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Alfred Gwandu","Sabilo",NA,"Nodata","FP","Mostly None",4.32,0.450469238790407,0.570673712021136,NA,2,NA,0,1,1,NA,0,4,1.5,"Gentle",NA,-4.36311197280884,35.4819259643555,1568.34,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Daho Slaa Baa","Seloto",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,2,NA,0,1,1,NA,0,0,1.5,"Gentle",NA,-4.26521492004395,35.5211448669434,730.50912,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Paskali Zakayo Barie","Ayamango",NA,"Nodata","FP","Mostly None",0.72,0.0750782064650678,0.095112285336856,NA,2,NA,0,1,1,NA,0,0,1,"Gentle",NA,-4.2300820350647,35.8740348815918,498.96,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Maneno Malimu Simba","Samatsi",NA,"Nodata","FP","Mostly None",0.384,0.0400417101147028,0.0507265521796565,NA,2,NA,0,1,1,NA,0,1,0,"Very gentle",NA,-4.28690719604492,35.8295631408691,200.770944,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Asha Juma Selemani","Hallu",NA,"Nodata","FP","Mostly None",1.8,0.187695516162669,0.23778071334214,NA,3,NA,0,1,1,NA,1,1,2,"Very gentle",NA,-4.28743457794189,35.901123046875,842.7,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Aleandry Daniel Sarwati","Duru",NA,"Nodata","FP","Mostly None",1.68,0.175182481751825,0.221928665785997,NA,3,NA,0,1,1,NA,1,1,0,"Moderate",NA,-4.31022596359253,35.5959625244141,691.34,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Simon Gwandu","Sabilo",NA,"Nodata","FP","Mostly None",1.27919998168945,0.133388944910266,0.16898282452965,NA,3,NA,0,1,1,NA,1,3,0,"Gentle",NA,-4.36461305618286,35.480541229248,768.178393554687,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Amina Warae Amayo","Endanoga",NA,"Nodata","FP","Mostly None",6.4128,0.668696558915537,0.847133421400264,NA,2,NA,0,1,0,NA,1,0,0.5,"Very gentle",NA,-4.28353357315063,35.8563575744629,2193.6056,NA,NA,"Job Kihara","ImprVar + Man_Appl"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Rajabu Hayma Hiiti","Endanoga",NA,"Nodata","FP","Mostly None",1.92,0.200208550573514,0.253632760898283,NA,3,NA,0,1,1,NA,1,1,0.5,"Very gentle",NA,-4.28072834014893,35.8666610717773,939.5,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Dasere Qambalali","Endanoga",NA,"Nodata","FP","Mostly None",2.17333333333333,0.226624956551964,0.287098194627917,NA,3,NA,0,1,1,NA,1,5,0,"Very gentle",NA,-4.27330112457275,35.8572654724121,1360.5,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Gabriel Yaro","Hallu",NA,"Nodata","FP","Mostly None",2.24,0.233576642335766,0.295904887714663,NA,2,NA,0,1,1,NA,0,0,2,"Very gentle",NA,-4.26669549942017,35.8805732727051,1115.84,NA,NA,"Job Kihara","ImprVar + Intercrop"
"Babati","Babati",2016,"Farmer recalls","Farmerrecalls2016",NA,"Priscah Hamisi","Samatsi",NA,"Nodata","FP","Mostly None",2.88,0.300312825860271,0.380449141347424,NA,3,NA,0,1,1,NA,1,3,0,"Gentle",NA,-4.30007648468018,35.6298446655273,2831.9,NA,NA,"Job Kihara","ImprVar + Intercrop + Man_Appl"
